DATA_MC|KOD_WOJ|NAME|PLEC|WIEK|KOD_UPRAWNIENIA|LICZBA
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|20|AM|15
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|20|B|16
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|20|C|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|20|B1|16
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|20|C1|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|21|C1|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|21|AM|14
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|21|C1+E|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|21|B+E|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|21|B1|14
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|21|C+E|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|21|B|14
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|21|T|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|21|A|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|21|C|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|22|B|10
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|22|B1|10
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|22|A1|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|22|AM|10
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|22|A2|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|23|C1|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|23|C|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|23|B|11
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|23|T|3
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|23|B+E|3
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|23|C+E|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|23|C1+E|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|23|B1|11
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|23|AM|11
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|24|AM|15
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|24|B|14
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|24|C|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|24|C1|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|24|B1|15
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|25|A2|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|25|B|21
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|25|AM|21
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|25|A|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|25|B1|21
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|25|A1|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|26|A|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|26|B|9
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|26|A2|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|26|AM|9
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|26|B1|9
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|26|C|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|26|A1|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|26|C1|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|27|C1|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|27|D+E|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|27|B|14
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|27|D1+E|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|27|C|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|27|B1|14
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|27|AM|14
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|27|C1+E|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|27|B+E|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|27|D|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|27|T|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|27|D1|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|27|C+E|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|28|B1|9
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|28|AM|9
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|28|B|9
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|29|B1|13
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|29|A|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|29|A2|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|29|B|13
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|29|A1|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|29|AM|13
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|30|AM|9
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|30|B|9
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|30|B1|9
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|31|B1|11
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|31|B|11
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|31|AM|11
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|32|B1|10
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|32|AM|10
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|32|B|10
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|33|B|10
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|33|B1|10
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|33|AM|10
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|34|B1|7
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|34|B|7
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|34|AM|7
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|35|AM|7
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|35|B1|7
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|35|B|7
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|36|C|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|36|A|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|36|AM|3
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|36|C1|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|36|B|3
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|36|B1|3
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|37|C+E|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|37|C1+E|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|37|AM|4
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|37|B+E|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|37|T|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|37|C|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|37|C1|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|37|A2|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|37|B|4
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|37|B1|4
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|37|A|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|37|A1|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|38|B1|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|38|B|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|38|A1|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|38|A|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|38|AM|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|38|A2|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|39|AM|7
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|39|B1|7
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|39|B|7
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|40|B|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|40|B1|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|40|AM|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|41|A2|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|41|A1|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|41|B|12
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|41|A|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|41|AM|12
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|41|B1|12
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|42|AM|5
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|42|B1|5
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|42|B|5
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|44|B1|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|44|AM|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|44|B|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|45|B|4
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|45|AM|4
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|45|B1|4
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|46|AM|3
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|46|B|3
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|46|B1|3
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|46|A1|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|46|A2|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|46|A|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|48|B1|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|48|D|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|48|D1|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|48|AM|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|48|B|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|49|B|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|49|AM|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|49|B1|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|50|B1|3
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|50|B|3
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|50|AM|3
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|51|B|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|51|B1|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|51|AM|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|52|B1|3
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|52|B|3
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|52|AM|3
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|53|AM|5
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|53|B|5
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|53|B1|5
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|54|B|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|54|AM|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|54|B1|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|55|B|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|55|B1|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|55|AM|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|61|B1|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|61|AM|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|61|B|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|62|B|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|62|AM|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|62|B1|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|64|B1|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|64|AM|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|K|64|B|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|14|AM|9
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|15|AM|9
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|16|AM|8
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|16|T|5
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|16|A1|10
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|17|T|4
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|17|AM|8
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|17|A1|9
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|18|A1|6
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|18|B1|304
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|18|B|305
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|18|B+E|3
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|18|AM|290
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|18|T|12
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|18|A2|6
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|19|T|8
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|19|B1|77
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|19|A2|7
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|19|A1|5
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|19|B+E|6
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|19|B|77
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|19|AM|75
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|20|AM|33
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|20|T|8
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|20|B|33
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|20|C|5
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|20|C+E|3
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|20|B+E|8
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|20|A2|4
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|20|A|3
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|20|A1|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|20|C1+E|3
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|20|C1|5
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|20|B1|33
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|21|B1|23
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|21|A2|8
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|21|AM|23
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|21|B|23
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|21|C+E|4
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|21|C1|7
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|21|B+E|4
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|21|C1+E|4
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|21|C|7
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|21|A|3
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|21|T|4
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|21|A1|6
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|22|T|12
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|22|B|10
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|22|C1|13
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|22|C|13
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|22|B+E|12
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|22|A|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|22|A2|5
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|22|B1|10
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|22|A1|5
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|22|C1+E|13
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|22|C+E|13
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|22|AM|10
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|23|D1|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|23|C|6
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|23|C1+E|3
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|23|T|5
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|23|D|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|23|A1|3
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|23|B+E|4
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|23|A2|3
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|23|C+E|3
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|23|A|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|23|C1|6
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|23|AM|15
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|23|B1|14
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|23|B|14
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|24|D1|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|24|B1|7
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|24|B+E|6
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|24|C+E|6
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|24|B|7
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|24|A1|11
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|24|D|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|24|C|6
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|24|AM|8
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|24|T|5
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|24|A2|11
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|24|C1+E|6
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|24|C1|6
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|24|A|13
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|25|C+E|5
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|25|A|11
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|25|C1|4
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|25|B|7
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|25|B1|7
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|25|A1|11
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|25|C|4
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|25|T|6
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|25|D|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|25|B+E|6
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|25|C1+E|5
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|25|AM|8
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|25|A2|11
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|25|D1|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|26|A|11
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|26|T|7
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|26|B1|7
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|26|AM|6
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|26|B|7
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|26|A1|10
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|26|C1+E|6
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|26|A2|11
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|26|C1|10
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|26|B+E|7
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|26|C|10
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|26|C+E|6
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|27|C1|11
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|27|C+E|12
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|27|B|11
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|27|B1|11
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|27|C1+E|13
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|27|T|13
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|27|A1|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|27|A|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|27|C|11
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|27|A2|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|27|AM|12
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|27|B+E|13
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|28|A1|6
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|28|C|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|28|AM|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|28|A|6
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|28|B|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|28|C1+E|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|28|B+E|4
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|28|T|4
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|28|D1|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|28|C1|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|28|A2|6
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|28|C+E|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|28|B1|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|28|D|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|29|AM|7
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|29|C1+E|5
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|29|T|4
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|29|A|7
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|29|C+E|5
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|29|B+E|5
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|29|A2|7
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|29|C1|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|29|B|7
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|29|B1|7
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|29|C|2
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|29|A1|7
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|30|C1+E|9
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|30|AM|7
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|30|A1|8
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|30|D1|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|30|A|8
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|30|C+E|8
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|30|B+E|9
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|30|D|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|30|D+E|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|30|C1|11
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|30|C|9
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|30|D1+E|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|30|A2|8
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|30|T|9
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|30|B|7
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|30|B1|7
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|31|D|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|31|A2|5
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|31|D1|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|31|B1|5
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|31|D+E|1
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|31|AM|5
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|31|C1+E|4
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|31|A1|5
2020-07|28|WOJ. WARMIÑSKO-MAZURSKIE|M|31|A|5
